sense_type,source_id,target_id
nearsynonym,04022601,06541601
nearsynonym,04022601,05036001
nearsynonym,04022602,06541602
nearsynonym,04022602,05036002
nearsynonym,04022603,05036003
nearsynonym,04022603,06541603
hypernym,04022603,05186501
antonym,04022701,05093301
antonym,04022702,05093301
antonym,04022902,pwn_01243790V
antonym,04023001,06771501
antonym,04023002,06771502
varword,04023002,06771501
hyponym,04023201,pwn_01709538A
synonym,04023401,07100901
holonym,04023401,06560101
synonym,04023402,06532801
synonym,04023402,06525001
synonym,04023402,06610701
synonym,04023402,07072501
synonym,04023402,07083101
antonym,04023701,04155201
synonym,04023801,06621201
synonym,04023802,06621202
synonym,04023803,06621203
varword,04023901,05085401
varword,04023901,06760201
varword,04023901,05163001
synonym,04023902,05085401
synonym,04023902,05163001
synonym,04023902,06760201
antonym,04023903,04033801
synonym,04024001,05084301
antonym,04024101,05016801
synonym,04024101,06549001
hyponym,04024201,pwn_00790754A
nearsynonym,04024501,pwn_01536896A
hyponym,04024502,pwn_01786937A
antonym,04024601,06672801
nearsynonym,04024602,06672802
hypernym,04024602,14586201
antonym,04025301,06573503
antonym,04025301,06703406
synonym,04025301,06577406
synonym,04025301,06747103
synonym,04025601,06664102
holonym,04025901,06560101
holonym,04025902,06560101
synonym,04026201,06653101
synonym,04026401,04030501
synonym,04026402,04030502
synonym,04026402,05133501
synonym,04026403,04030503
synonym,04026404,04030504
synonym,04026501,05025001
nearsynonym,04026501,pwn_02186961A
synonym,04026501,05117602
synonym,04026502,05130102
synonym,04026502,05025002
varword,04026502,05130101
synonym,04026601,04027003
synonym,04026601,05090201
varword,04026601,04027002
synonym,04026701,05158701
synonym,04026701,05120001
synonym,04026701,04052701
synonym,04026702,05158702
synonym,04026702,05120002
hyponym,04026801,pwn_00060986R
synonym,04026902,04030002
synonym,04026902,05221502
synonym,04026902,04041603
synonym,04026902,06608102
synonym,04026902,07023502
synonym,04026902,05195401
synonym,04026902,09287402
varword,04026902,05198313
synonym,04026902,06582301
synonym,04026901,04030001
synonym,04026901,05221501
synonym,04026901,04041602
synonym,04026901,06664310
synonym,04026901,05098112
synonym,04026901,07023501
synonym,04026901,06608101
synonym,04026901,07023409
synonym,04026901,09287401
synonym,04026903,05198313
synonym,04026903,04030003
synonym,04026903,07023503
varword,04026903,05198303
synonym,04026904,05198303
varword,04026904,05174801
varword,04026904,04030201
varword,04026904,05087901
varword,04026904,04030003
varword,04026904,04027401
varword,04026904,05043201
varword,04026904,05026701
synonym,04026905,04030004
synonym,04026905,04027401
synonym,04026905,04030201
synonym,04026905,05026701
synonym,04026905,05087901
synonym,04026905,05043201
synonym,04026905,05174801
synonym,04026906,04030005
antonym,04027001,07053801
synonym,04027003,05090201
varword,04027003,04034203
synonym,04027004,04034203
varword,04027002,05090201
holonym,04027002,06722201
synonym,04027101,06053801
synonym,04027201,05234101
synonym,04027201,04028301
synonym,04027201,04028001
synonym,04027201,04028401
synonym,04027201,05092001
synonym,04027201,05031401
synonym,04027201,05068001
synonym,04027201,05061901
synonym,04027201,05108101
synonym,04027201,06780401
synonym,04027201,06053401
synonym,04027201,05150801
synonym,04027201,06560209
synonym,04027201,06537910
synonym,04027202,04028301
varword,04027202,05234101
synonym,04027301,05115702
synonym,04027301,05213101
varword,04027301,05013002
synonym,04027401,04030201
synonym,04027401,04030004
synonym,04027401,05026701
synonym,04027401,05087901
synonym,04027401,05043201
synonym,04027401,05174801
varword,04027401,04030003
synonym,04027601,04157714
synonym,04027801,06751402
synonym,04027901,05175701
synonym,04027901,05113501
synonym,04028001,04028401
synonym,04028001,05234101
synonym,04028001,04028301
synonym,04028001,05092001
synonym,04028001,05068001
synonym,04028001,05061901
synonym,04028001,05031401
synonym,04028001,05108101
synonym,04028001,05150801
synonym,04028001,06053401
synonym,04028001,06780401
synonym,04028001,06560209
synonym,04028001,06537910
synonym,04028102,05049902
synonym,04028102,05062402
synonym,04028103,05049903
synonym,04028103,05062403
synonym,04028104,05049904
synonym,04028104,05062404
synonym,04028104,04031101
synonym,04028104,05103901
synonym,04028104,05054701
synonym,04028104,05071003
synonym,04028301,04028401
synonym,04028301,05092001
synonym,04028301,05031401
synonym,04028301,05068001
synonym,04028301,05061901
synonym,04028301,05108101
synonym,04028301,06053401
synonym,04028301,05150801
synonym,04028301,06780401
synonym,04028301,05234101
synonym,04028301,06560209
synonym,04028301,06537910
synonym,04028401,05234101
synonym,04028401,05092001
synonym,04028401,05031401
synonym,04028401,05068001
synonym,04028401,05061901
synonym,04028401,05108101
synonym,04028401,05150801
synonym,04028401,06053401
synonym,04028401,06780401
synonym,04028401,06560209
synonym,04028401,06537910
varword,04028501,05018601
synonym,04028601,05111601
hypernym,04028601,pwn_00044772R
synonym,04028601,05170301
synonym,04028701,05088001
synonym,04028801,06751603
varword,04028801,05107901
synonym,04028802,04030401
synonym,04028802,05089401
synonym,04028802,06559801
synonym,04028802,07102302
varword,04028802,05107902
synonym,04029001,04029401
synonym,04029001,04029301
synonym,04029001,05060802
synonym,04029001,06586504
synonym,04029201,05143801
synonym,04029201,05154201
synonym,04029201,06668201
synonym,04029301,04029401
synonym,04029301,05060802
synonym,04029301,06586504
synonym,04029401,05060802
synonym,04029401,06586504
synonym,04029501,06770902
synonym,04029501,06744801
antonym,04029501,06648201
antonym,04029502,06648202
synonym,04029502,06744803
synonym,04029504,06555402
synonym,04029504,05146305
synonym,04029701,05166101
antonym,04029801,04033002
antonym,04029801,05004501
antonym,04029801,04030801
antonym,04029801,06723902
antonym,04029801,04034302
antonym,04029801,05017306
synonym,04029801,04031901
synonym,04029801,04033601
synonym,04029801,04031301
synonym,04029801,05007501
synonym,04029801,04031001
synonym,04029802,04031902
synonym,04029802,04030301
synonym,04029802,04031501
synonym,04029802,05016701
synonym,04029802,04031002
synonym,04029802,04033602
synonym,04029802,04031302
synonym,04029802,05007502
synonym,04029802,04030702
synonym,04029802,05136001
synonym,04030001,05221501
synonym,04030001,04041602
synonym,04030001,06664310
synonym,04030001,05098112
synonym,04030001,07023501
synonym,04030001,06608101
synonym,04030001,07023409
synonym,04030001,09287401
synonym,04030003,05198313
synonym,04030003,07023503
varword,04030003,05174801
varword,04030003,04030201
varword,04030003,05087901
varword,04030003,05043201
varword,04030003,05026701
synonym,04030004,04030201
synonym,04030004,05026701
synonym,04030004,05087901
synonym,04030004,05043201
synonym,04030004,05174801
varword,04030006,05143703
hyponym,04030007,06048511
hyponym,04030007,05143701
synonym,04030007,05143703
synonym,04030007,05196201
synonym,04030007,04032001
synonym,04030007,05095904
synonym,04030007,05128201
synonym,04030007,05196501
synonym,04030007,06614201
synonym,04030007,06751601
synonym,04030007,05013301
synonym,04030002,05221502
synonym,04030002,04041603
synonym,04030002,07023502
synonym,04030002,06608102
synonym,04030002,05195401
synonym,04030002,09287402
varword,04030002,05198313
synonym,04030002,06582301
synonym,04030201,05087901
synonym,04030201,05043201
synonym,04030201,05026701
synonym,04030201,05174801
synonym,04030301,04031902
synonym,04030301,04031501
synonym,04030301,05016701
synonym,04030301,04031002
synonym,04030301,04033602
synonym,04030301,04031302
synonym,04030301,05007502
synonym,04030301,04030702
synonym,04030301,05136001
synonym,04030401,05089401
synonym,04030401,05107902
synonym,04030401,06559801
synonym,04030401,07102302
synonym,04030502,05133501
varword,04030601,05175901
synonym,04030701,05130101
synonym,04030702,04031902
synonym,04030702,04031501
synonym,04030702,05016701
synonym,04030702,04031002
synonym,04030702,04033602
synonym,04030702,04031302
synonym,04030702,05007502
synonym,04030702,05136001
antonym,04030801,04031001
antonym,04030801,04033601
antonym,04030801,04031301
antonym,04030801,05007501
antonym,04030801,04031901
synonym,04030801,06723902
synonym,04030801,04034302
synonym,04030801,05004501
synonym,04030801,05017306
synonym,04030801,04033002
antonym,04031001,04033002
antonym,04031001,05004501
antonym,04031001,06723902
antonym,04031001,04034302
antonym,04031001,05017306
synonym,04031001,04033601
synonym,04031001,04031301
synonym,04031001,05007501
synonym,04031001,04031901
synonym,04031002,04033602
synonym,04031002,04031302
synonym,04031002,05007502
synonym,04031002,04031902
synonym,04031002,04031501
synonym,04031002,05016701
synonym,04031002,05136001
synonym,04031101,05054701
synonym,04031101,05071003
synonym,04031101,05049904
synonym,04031101,05062404
varword,04031101,05103901
antonym,04031301,04033002
antonym,04031301,05004501
antonym,04031301,06723902
antonym,04031301,04034302
antonym,04031301,05017306
synonym,04031301,04033601
synonym,04031301,05007501
synonym,04031301,04031901
synonym,04031302,04033602
synonym,04031302,05007502
synonym,04031302,04031501
synonym,04031302,05016701
synonym,04031302,04031902
synonym,04031302,05136001
synonym,04031401,04032901
synonym,04031501,05016701
synonym,04031501,04033602
synonym,04031501,05007502
synonym,04031501,04031902
synonym,04031501,05136001
synonym,04031601,04032501
synonym,04031601,04033701
synonym,04031601,06731404
synonym,04031601,07047001
synonym,04031602,04032502
synonym,04031602,04033702
synonym,04031602,07047002
synonym,04031603,04032503
synonym,04031603,04033703
synonym,04031603,05171404
synonym,04031603,07047003
synonym,04031604,05171401
synonym,04031605,04032504
synonym,04031605,04033704
synonym,04031605,05171401
synonym,04031606,04033705
synonym,04031606,05171401
synonym,04031606,04032505
antonym,04031901,04033002
antonym,04031901,05004501
antonym,04031901,06723902
antonym,04031901,04034302
antonym,04031901,05017306
synonym,04031901,04033601
synonym,04031901,05007501
synonym,04031902,05016701
synonym,04031902,04033602
synonym,04031902,05007502
synonym,04031902,05136001
synonym,04032001,05196201
synonym,04032001,05095904
synonym,04032001,05128201
synonym,04032001,05196501
synonym,04032001,06614201
synonym,04032001,06751601
synonym,04032001,05143703
varword,04032001,05013301
varword,04032002,05013302
varword,04032003,05013303
synonym,04032101,05069501
synonym,04032201,05166210
synonym,04032201,05144701
synonym,04032201,04037901
synonym,04032201,05123701
synonym,04032202,04033104
synonym,04032202,05017305
synonym,04032202,06600702
synonym,04032203,04033105
synonym,04032203,06649901
synonym,04032203,06627101
synonym,04032203,05024701
synonym,04032401,04032303
synonym,04032401,05105101
synonym,04032402,04032304
synonym,04032402,05105102
synonym,04032501,04033701
synonym,04032501,06731404
synonym,04032501,07047001
synonym,04032502,04033702
synonym,04032502,07047002
synonym,04032503,04033703
synonym,04032503,05171404
synonym,04032503,07047003
synonym,04032504,05171401
synonym,04032504,04033704
synonym,04032505,05171401
synonym,04032505,04033705
synonym,04032601,05196901
synonym,04032601,06783901
synonym,04032601,06784001
varword,04032801,04033201
varword,04032802,04033202
varword,04032901,05196901
varword,04032901,06783901
varword,04032901,06784001
synonym,04032902,06575901
nearsynonym,04033001,05049301
synonym,04033001,06672901
antonym,04033002,04033601
antonym,04033002,05007501
synonym,04033002,05004501
synonym,04033002,06723902
synonym,04033002,04034302
synonym,04033002,05017306
synonym,04033003,05095101
synonym,04033003,05071002
synonym,04033003,06700902
synonym,04033003,06533604
synonym,04033003,06635901
synonym,04033003,07075211
synonym,04033101,05069703
synonym,04033101,06672601
synonym,04033102,06672606
synonym,04033102,07057307
synonym,04033102,09188108
synonym,04033104,05017305
synonym,04033104,06600702
synonym,04033105,06649901
synonym,04033105,06627101
synonym,04033105,05024701
synonym,04033301,04033806
synonym,04033301,09286904
synonym,04033302,04033807
hyponym,04033303,05103401
synonym,04033303,04033808
synonym,04033404,07096402
synonym,04033501,05149701
antonym,04033601,05004501
antonym,04033601,06723902
antonym,04033601,04034302
antonym,04033601,05017306
varword,04033601,05007501
synonym,04033602,05016701
synonym,04033602,05136001
varword,04033602,05007502
synonym,04033701,06731404
synonym,04033701,07047001
synonym,04033702,07047002
synonym,04033703,05171404
synonym,04033703,07047003
synonym,04033704,05171401
synonym,04033705,05171401
antonym,04033801,07095501
holonym,04033803,06560101
synonym,04033804,07071206
synonym,04033804,09286908
synonym,04033805,06007701
synonym,04033805,05169203
synonym,04033805,07054403
synonym,04033805,09286902
synonym,04033806,09286904
hyponym,04033808,05103401
synonym,04033901,04080201
hyponym,04034001,pwn_00290373R
hyponym,04034001,pwn_00006065R
varword,04034001,06046301
synonym,04034101,05179803
synonym,04034102,05179804
synonym,04034202,04162501
synonym,04034204,06680101
antonym,04034302,05007501
synonym,04034302,05004501
synonym,04034302,06723902
synonym,04034302,05017306
synonym,04034401,05196901
synonym,04034401,06001801
synonym,04034401,05033401
synonym,04034401,05124303
synonym,04034401,06020303
synonym,04034501,05025404
synonym,04034501,05052801
synonym,04034502,05025405
synonym,04034502,05052802
synonym,04034601,05052201
synonym,04034601,05093801
synonym,04034701,04036701
synonym,04034701,05193301
synonym,04034701,05097001
synonym,04034701,05052501
synonym,04034701,06540217
synonym,04034701,06540201
synonym,04034701,06617407
synonym,04034701,07033006
synonym,04034701,06733509
synonym,04034701,09250401
synonym,04034701,06582103
antonym,04034801,06509502
antonym,04034801,07079203
antonym,04034801,06709901
hyponym,04034801,13399601
antonym,04034802,06709904
antonym,04034802,05004701
antonym,04034802,07066301
varword,04034802,06709901
synonym,04034802,05100401
synonym,04034802,06764901
synonym,04034804,06749402
varword,04034804,04038807
varword,04034804,05082901
synonym,04034805,04038807
synonym,04034805,05082901
synonym,04034805,05100413
varword,04034805,06773901
antonym,04034806,06773901
nearsynonym,04034803,pwn_01067771A
synonym,04035001,04069401
synonym,04035101,05122601
synonym,04035102,05122602
synonym,04035401,04036304
synonym,04035401,05094901
synonym,04035401,04037802
synonym,04035501,04037501
synonym,04035501,05076503
varword,04035501,05076502
synonym,04035502,05076505
synonym,04035502,05094003
varword,04035502,05076504
synonym,04035701,04037202
synonym,04035701,05194601
synonym,04035804,07057303
antonym,04032301,05179801
antonym,04032302,05179802
synonym,04032303,05105101
synonym,04032304,05105102
synonym,04035901,05193601
synonym,04035901,05145101
synonym,04035901,05145801
synonym,04036201,05165905
synonym,04036202,05165906
synonym,04036301,04037801
synonym,04036301,07054102
synonym,04036304,05094901
synonym,04036304,04037802
synonym,04036401,05063101
synonym,04036402,07023504
synonym,04036402,07050603
synonym,04036701,05052501
synonym,04036701,05097001
synonym,04036701,05193301
synonym,04036701,06540217
synonym,04036701,06540201
synonym,04036701,06617407
synonym,04036701,07033006
synonym,04036701,06733509
synonym,04036701,09250401
