relation_type,source_id,target_id,direction
generic,05219602,pwn_04387608N,forward
synonym,05219701,05238701,forward
synonym,05219701,04088001,forward
synonym,05219701,04088201,forward
synonym,05219701,05175201,forward
synonym,05219701,05029201,forward
synonym,05219701,05029401,forward
synonym,05219701,04089001,forward
synonym,05219701,04089601,forward
synonym,05219701,05001602,forward
synonym,05219701,05017101,forward
synonym,05219701,04086901,forward
synonym,05219701,04109201,forward
synonym,05219701,07103201,forward
synonym,05219701,09121503,forward
synonym,05219701,09280201,forward
synonym,05219702,0522480101,forward
synonym,05219702,04088202,forward
synonym,05219702,04088701,forward
synonym,05219702,05175202,forward
synonym,05219702,05224801,forward
has_facet,05219901,0521990101,forward
has_facet,05219901,0521990102,forward
hypernym,05219901,14261901,forward
has_facet,05220101,0522010101,forward
has_facet,05220101,0522010102,forward
holonym,05220101,05220801,forward
synonym,05220102,05193104,forward
hypernym,05220201,05220302,forward
hypernym,05220201,pwn_01462616V,forward
hyponym,05220301,05138901,forward
synonym,05220301,07069701,forward
synonym,05220301,06511708,forward
generic,05220301,pwn_01462444V,forward
hyponym,05220302,05138902,forward
hyponym,05220302,05220201,forward
generic,05220302,pwn_01462616V,forward
varword,05220302,04114004,forward
generic,05220303,pwn_05149034N,forward
has_facet,05220304,0522030401,forward
has_facet,05220304,0522030402,forward
hypernym,05220304,pwn_00653371V,forward
varword,05220304,04114005,forward
hyponym,05220401,03010107,forward
hyponym,05220401,05079401,forward
synonym,05220401,03019006,forward
synonym,05220401,05031102,forward
synonym,05220601,04037902,forward
has_facet,05220801,0522080101,forward
has_facet,05220801,0522080102,forward
meronym,05220801,05193115,forward
meronym,05220801,05220101,forward
hypernym,05220801,06690801,forward
synonym,05220802,07029202,forward
synonym,05220802,05221002,forward
synonym,05220802,05239802,forward
synonym,05220802,05184802,forward
synonym,05220802,07027502,forward
synonym,05221001,0522080102,forward
synonym,05221001,0523980102,forward
synonym,05221001,05184801,forward
synonym,05221001,0702920102,forward
synonym,05221001,06755703,forward
synonym,05221001,0702750102,forward
synonym,05221001,05220801,forward
synonym,05221001,05239801,forward
synonym,05221001,07029201,forward
synonym,05221001,07027501,forward
hypernym,05221001,06690801,forward
synonym,05221002,07029202,forward
synonym,05221002,05220802,forward
synonym,05221002,05239802,forward
synonym,05221002,05184802,forward
synonym,05221002,07027502,forward
hypernym,05221101,pwn_02375910A,forward
generic,05221201,pwn_05353328N,forward
generic,05221202,pwn_00994826A,forward
nearsynonym,05221203,pwn_05353328N,forward
hypernym,05221301,04123402,forward
nearsynonym,05221401,06544901,forward
nearsynonym,05221401,08020901,forward
nearsynonym,05221401,08021001,forward
nearsynonym,05221401,08021101,forward
nearsynonym,05221401,08021201,forward
nearsynonym,05221401,07113601,forward
nearsynonym,05221401,07114401,forward
nearsynonym,05221401,09007101,forward
nearsynonym,05221401,09273901,forward
nearsynonym,05221401,09274001,forward
nearsynonym,05221401,05221401,forward
synonym,05221401,05229001,forward
synonym,05221501,04030001,forward
synonym,05221501,04026901,forward
synonym,05221501,04041602,forward
synonym,05221501,04012003,forward
synonym,05221501,06664310,forward
synonym,05221501,05098112,forward
synonym,05221501,07023501,forward
synonym,05221501,08053901,forward
synonym,05221501,06608101,forward
synonym,05221501,07023409,forward
synonym,05221501,09287401,forward
synonym,05221502,04030002,forward
synonym,05221502,04026902,forward
synonym,05221502,04041603,forward
synonym,05221502,07023502,forward
synonym,05221502,08053902,forward
synonym,05221502,06608102,forward
synonym,05221502,0658230101,forward
synonym,05221502,05195401,forward
synonym,05221502,09287402,forward
synonym,05221502,06582301,forward
varword,05221503,07114801,forward
varword,05221503,06778702,forward
varword,05221503,05198301,forward
synonym,05221504,05198301,forward
synonym,05221504,06778702,forward
synonym,05221504,07114801,forward
varword,05221504,05144502,forward
varword,05221504,07024902,forward
varword,05221504,05224117,forward
varword,05221504,05147501,forward
varword,05221504,05051501,forward
varword,05221504,05223507,forward
varword,05221504,04039201,forward
varword,05221504,05073102,forward
varword,05221504,05208001,forward
synonym,05221505,07024902,forward
synonym,05221505,05051501,forward
synonym,05221505,05147501,forward
synonym,05221505,05208001,forward
synonym,05221505,04039201,forward
synonym,05221505,05073102,forward
synonym,05221505,05224117,forward
synonym,05221505,05223507,forward
synonym,05221505,05144502,forward
synonym,05221505,07058603,forward
synonym,05221505,09309701,forward
synonym,05221505,09301801,forward
varword,05221505,07114804,forward
varword,05221505,05198304,forward
synonym,05221506,05198304,forward
synonym,05221506,07114804,forward
varword,05221506,07114805,forward
varword,05221506,05198305,forward
synonym,05221507,05198305,forward
synonym,05221507,07114805,forward
varword,05221507,07114806,forward
varword,05221507,05198307,forward
synonym,05221508,05198306,forward
synonym,05221508,07114806,forward
synonym,05221509,07114807,forward
synonym,05221509,05198307,forward
synonym,05222201,07105501,forward
hyponym,05222501,06017916,forward
synonym,05222601,07034101,forward
hyponym,05222601,06739701,forward
synonym,05222701,0522280101,forward
synonym,05222701,06667901,forward
synonym,05222701,06686501,forward
synonym,05222701,0908990101,forward
varword,05222701,05222801,forward
synonym,05222701,09089901,forward
has_facet,05222801,0522280101,forward
has_facet,05222801,0522280102,forward
varword,05222801,05222701,forward
varword,05222801,06667901,forward
synonym,05222802,09089902,forward
antonym,05223001,05017301,forward
antonym,05223001,0676070101,forward
antonym,05223001,07072001,forward
antonym,05223001,1000340101,forward
synonym,05223001,0928890101,forward
synonym,05223001,0802300101,forward
synonym,05223001,0708190101,forward
synonym,05223001,09045402,forward
generic,05223001,pwn_00390524A,forward
synonym,05223001,09288901,forward
synonym,05223001,08023001,forward
synonym,05223001,07081901,forward
antonym,05223001,06760701,forward
antonym,05223001,10003401,forward
synonym,05223002,09288902,forward
synonym,05223002,07081902,forward
synonym,05223002,08023002,forward
generic,05223002,pwn_01055474V,forward
synonym,05223003,09288903,forward
hypernym,05223003,pwn_00394778A,forward
synonym,05223004,09288905,forward
nearsynonym,05223004,pwn_00860385A,forward
hypernym,05223101,13207901,forward
synonym,05223102,06564804,forward
varword,05223102,06564801,forward
antonym,05223201,05061601,forward
antonym,05223201,06004101,forward
antonym,05223201,09142306,forward
varword,05223201,06004001,forward
synonym,05223305,07063601,forward
synonym,05223305,09017701,forward
varword,05223305,0802470101,forward
varword,05223305,08024701,forward
varword,05223305,08024801,forward
varword,05223305,07073501,forward
synonym,05223310,07047704,forward
synonym,05223310,07046309,forward
synonym,05223310,09262504,forward
has_facet,05223401,0522340101,forward
has_facet,05223401,0522340102,forward
holonym,05223401,06664901,forward
synonym,05223403,05231606,forward
synonym,05223403,05236606,forward
synonym,05223403,06046906,forward
synonym,05223403,09129005,forward
synonym,05223404,05236607,forward
synonym,05223404,06046907,forward
synonym,05223404,09129006,forward
has_facet,05223501,0522350101,forward
has_facet,05223501,0522350102,forward
antonym,05223502,06004401,forward
antonym,05223502,07013301,forward
antonym,05223502,04020102,forward
antonym,05223502,06653201,forward
antonym,05223502,09284001,forward
synonym,05223502,04075501,forward
synonym,05223502,03055501,forward
synonym,05223502,04153501,forward
synonym,05223502,06515601,forward
synonym,05223502,06688601,forward
synonym,05223502,05134001,forward
generic,05223502,pwn_00105416R,forward
synonym,05223503,04020103,forward
nearsynonym,05223505,pwn_00047793R,forward
synonym,05223507,05147501,forward
synonym,05223507,05051501,forward
synonym,05223507,05221505,forward
synonym,05223507,04039201,forward
synonym,05223507,05073102,forward
synonym,05223507,05208001,forward
synonym,05223507,05224117,forward
synonym,05223507,07024902,forward
synonym,05223507,05144502,forward
synonym,05223507,07058603,forward
synonym,05223507,09301801,forward
synonym,05223507,09309701,forward
generic,05223507,pwn_00047341R,forward
varword,05223507,05221504,forward
has_facet,05223601,0522360101,forward
has_facet,05223601,0522360102,forward
hypernym,05223601,06716101,forward
hypernym,05223701,06716101,forward
synonym,05223702,06510703,forward
synonym,05223702,07080101,forward
synonym,05223705,06510707,forward
antonym,05223708,05224408,forward
synonym,05223708,05223815,forward
synonym,05223708,06710906,forward
has_facet,05223801,0522380101,forward
has_facet,05223801,0522380102,forward
varword,05223801,05023501,forward
hypernym,05223801,06716101,forward
antonym,05223802,05023502,forward
antonym,05223802,07008901,forward
antonym,05223802,07060509,forward
synonym,05223802,06510704,forward
synonym,05223802,07078701,forward
synonym,05223802,09176602,forward
synonym,05223802,09087104,forward
synonym,05223802,09280002,forward
varword,05223802,05023501,forward
antonym,05223803,05023503,forward
antonym,05223807,06649102,forward
synonym,05223807,06685202,forward
synonym,05223807,07077701,forward
varword,05223807,06649101,forward
varword,05223807,08019301,forward
synonym,05223809,09297705,forward
synonym,05223809,07081907,forward
synonym,05223809,05227013,forward
synonym,05223809,06535105,forward
synonym,05223809,08023007,forward
synonym,05223809,05105805,forward
antonym,05223811,06760713,forward
synonym,05223811,07081906,forward
synonym,05223811,08023006,forward
antonym,05223815,05224408,forward
synonym,05223815,05223708,forward
synonym,05223815,06710906,forward
generic,05223901,pwn_01061911V,forward
generic,05223902,pwn_01352850V,forward
synonym,05223903,0410550101,forward
synonym,05223903,05229178,forward
synonym,05223903,06619601,forward
synonym,05223903,08065001,forward
generic,05223903,pwn_01331981V,forward
synonym,05223903,04105501,forward
synonym,05223904,04105502,forward
synonym,05223904,06619602,forward
synonym,05223904,08065002,forward
nearsynonym,05223904,pwn_01331981V,forward
hyponym,05223905,04105503,forward
synonym,05223905,06619603,forward
nearsynonym,05223905,pwn_09924294N,forward
synonym,05223907,0672320101,forward
synonym,05223907,05229177,forward
synonym,05223907,06723201,forward
synonym,05223908,0672330101,forward
nearsynonym,05223908,pwn_09718984N,forward
varword,05223908,06664301,forward
synonym,05223908,06723301,forward
synonym,05223909,0672340101,forward
synonym,05223909,06730305,forward
nearsynonym,05223909,pwn_01699803V,forward
synonym,05223909,06723401,forward
generic,05223910,pwn_01574273V,forward
antonym,05223911,pwn_01837332V,forward
varword,05223911,05147908,forward
synonym,05224001,06725411,forward
synonym,05224001,05098119,forward
synonym,05224001,06639604,forward
synonym,05224001,06664317,forward
synonym,05224001,06586102,forward
synonym,05224001,09062601,forward
synonym,05224001,09014604,forward
generic,05224001,pwn_00903723V,forward
synonym,05224002,09062602,forward
hypernym,05224002,pwn_00359092V,forward
synonym,05224003,06721006,forward
synonym,05224003,06548105,forward
hypernym,05224003,pwn_01069335V,forward
nearsynonym,05224004,pwn_00628140N,forward
nearsynonym,05224005,pwn_01092990V,forward
generic,05224007,pwn_01546010V,forward
hyponym,05224008,pwn_00373026N,forward
hypernym,05224008,pwn_00846778V,forward
generic,05224009,pwn_00153724V,forward
synonym,05224010,0513950101,forward
synonym,05224010,1001630301,forward
generic,05224010,pwn_00167516V,forward
varword,05224010,05139501,forward
synonym,05224010,10016303,forward
synonym,05224011,05235205,forward
synonym,05224011,0516340401,forward
synonym,05224011,06564607,forward
hyponym,05224011,pwn_00676082V,forward
varword,05224011,05235204,forward
synonym,05224011,05163404,forward
synonym,05224012,05189506,forward
synonym,05224101,06636802,forward
generic,05224101,pwn_02052210A,forward
generic,05224102,pwn_01064709V,forward
generic,05224103,pwn_01064160V,forward
generic,05224104,pwn_01184641A,forward
synonym,05224105,05133106,forward
synonym,05224105,0677340101,forward
synonym,05224105,06710602,forward
synonym,05224105,06605102,forward
synonym,05224105,06612401,forward
synonym,05224105,09261205,forward
generic,05224105,pwn_01131591V,forward
varword,05224105,05133107,forward
synonym,05224105,06773401,forward
synonym,05224106,06545801,forward
synonym,05224106,06658910,forward
hyponym,05224106,pwn_01680633V,forward
hypernym,05224107,pwn_01164896V,forward
antonym,05224108,05035203,forward
antonym,05224108,0523370201,forward
antonym,05224108,0705030401,forward
synonym,05224108,0603070101,forward
synonym,05224108,06725004,forward
synonym,05224108,06651502,forward
hypernym,05224108,pwn_01775163V,forward
synonym,05224108,06030701,forward
antonym,05224108,05233702,forward
antonym,05224108,07050304,forward
synonym,05224109,0603070201,forward
hypernym,05224109,pwn_01775163V,forward
synonym,05224109,06030702,forward
synonym,05224110,04091202,forward
nearsynonym,05224110,pwn_01843353V,forward
synonym,05224111,05193417,forward
hypernym,05224111,pwn_00471542V,forward
varword,05224111,05193418,forward
synonym,05224112,06773401,forward
synonym,05224112,05235602,forward
synonym,05224112,05229113,forward
generic,05224112,pwn_01136879V,forward
nearsynonym,05224113,pwn_00697540V,forward
nearsynonym,05224114,pwn_01628668V,forward
synonym,05224117,05051501,forward
synonym,05224117,05208001,forward
synonym,05224117,05221505,forward
synonym,05224117,04039201,forward
